level_0,level_1,level_2,md_onset_d,mn_onset_d,noncrop_ha,on_d_ha001,on_d_ha002,on_d_ha003,on_d_ha004,on_d_ha005,on_d_ha006,on_d_ha007,on_d_ha008,on_d_ha009,on_d_ha010,on_d_ha011,on_d_ha012,on_d_ha013,on_d_ha014,on_d_ha015,on_d_ha016,on_d_ha017,on_d_ha018,on_d_ha019,on_d_ha020,on_d_ha021,on_d_ha022,on_d_ha023,on_d_ha024,on_d_ha025,on_d_ha026,on_d_ha027,on_d_ha028,on_d_ha029,on_d_ha030,on_d_ha031,on_d_ha032,on_d_ha033,on_d_ha034,on_d_ha035,on_d_ha036,on_d_ha037,on_d_ha038,on_d_ha039,on_d_ha040,on_d_ha041,on_d_ha042,on_d_ha043,on_d_ha044,on_d_ha045,on_d_ha046,on_d_ha047,on_d_ha048,on_d_ha049,on_d_ha050,on_d_ha051,on_d_ha052,on_d_ha053,on_d_ha054,on_d_ha055,on_d_ha056,on_d_ha057,on_d_ha058,on_d_ha059,on_d_ha060,on_d_ha061,on_d_ha062,on_d_ha063,on_d_ha064,on_d_ha065,on_d_ha066,on_d_ha067,on_d_ha068,on_d_ha069,on_d_ha070,on_d_ha071,on_d_ha072,on_d_ha073,on_d_ha074,on_d_ha075,on_d_ha076,on_d_ha077,on_d_ha078,on_d_ha079,on_d_ha080,on_d_ha081,on_d_ha082,on_d_ha083,on_d_ha084,on_d_ha085,on_d_ha086,on_d_ha087,on_d_ha088,on_d_ha089,on_d_ha090,on_d_ha091,on_d_ha092,on_d_ha093,on_d_ha094,on_d_ha095,on_d_ha096,on_d_ha097,on_d_ha098,on_d_ha099,on_d_ha100,on_d_ha101,on_d_ha102,on_d_ha103,on_d_ha104,on_d_ha105,on_d_ha106,on_d_ha107,on_d_ha108,on_d_ha109,on_d_ha110,on_d_ha111,on_d_ha112,on_d_ha113,on_d_ha114,on_d_ha115,on_d_ha116,on_d_ha117,on_d_ha118,on_d_ha119,on_d_ha120,on_d_ha121,on_d_ha122,on_d_ha123,on_d_ha124,on_d_ha125,on_d_ha126,on_d_ha127,on_d_ha128,on_d_ha129,on_d_ha130,on_d_ha131,on_d_ha132,on_d_ha133,on_d_ha134,on_d_ha135,on_d_ha136,on_d_ha137,on_d_ha138,on_d_ha139,on_d_ha140,on_d_ha141,on_d_ha142,on_d_ha143,on_d_ha144,on_d_ha145,on_d_ha146,on_d_ha147,on_d_ha148,on_d_ha149,on_d_ha150,on_d_ha151,on_d_ha152,on_d_ha153,on_d_ha154,on_d_ha155,on_d_ha156,on_d_ha157,on_d_ha158,on_d_ha159,on_d_ha160,on_d_ha161,on_d_ha162,on_d_ha163,on_d_ha164,on_d_ha165,on_d_ha166,on_d_ha167,on_d_ha168,on_d_ha169,on_d_ha170,on_d_ha171,on_d_ha172,on_d_ha173,on_d_ha174,on_d_ha175,on_d_ha176,on_d_ha177,on_d_ha178,on_d_ha179,on_d_ha180,on_d_ha181,on_d_ha182,on_d_ha183,on_d_ha184,on_d_ha185,on_d_ha186,on_d_ha187,on_d_ha188,on_d_ha189,on_d_ha190,on_d_ha191,on_d_ha192,on_d_ha193,on_d_ha194,on_d_ha195,on_d_ha196,on_d_ha197,on_d_ha198,on_d_ha199,on_d_ha200,on_d_ha201,on_d_ha202,on_d_ha203,on_d_ha204,on_d_ha205,on_d_ha206,on_d_ha207,on_d_ha208,on_d_ha209,on_d_ha210,on_d_ha211,on_d_ha212,on_d_ha213,on_d_ha214,on_d_ha215,on_d_ha216,on_d_ha217,on_d_ha218,on_d_ha219,on_d_ha220,on_d_ha221,on_d_ha222,on_d_ha223,on_d_ha224,on_d_ha225,on_d_ha226,on_d_ha227,on_d_ha228,on_d_ha229,on_d_ha230,on_d_ha231,on_d_ha232,on_d_ha233,on_d_ha234,on_d_ha235,on_d_ha236,on_d_ha237,on_d_ha238,on_d_ha239,on_d_ha240,on_d_ha241,on_d_ha242,on_d_ha243,on_d_ha244,on_d_ha245,on_d_ha246,on_d_ha247,on_d_ha248,on_d_ha249,on_d_ha250,on_d_ha251,on_d_ha252,on_d_ha253,on_d_ha254,on_d_ha255,on_d_ha256,on_d_ha257,on_d_ha258,on_d_ha259,on_d_ha260,on_d_ha261,on_d_ha262,on_d_ha263,on_d_ha264,on_d_ha265,on_d_ha266,on_d_ha267,on_d_ha268,on_d_ha269,on_d_ha270,on_d_ha271,on_d_ha272,on_d_ha273,on_d_ha274,on_d_ha275,on_d_ha276,on_d_ha277,on_d_ha278,on_d_ha279,on_d_ha280,on_d_ha281,on_d_ha282,on_d_ha283,on_d_ha284,on_d_ha285,on_d_ha286,on_d_ha287,on_d_ha288,on_d_ha289,on_d_ha290,on_d_ha291,on_d_ha292,on_d_ha293,on_d_ha294,on_d_ha295,on_d_ha296,on_d_ha297,on_d_ha298,on_d_ha299,on_d_ha300,on_d_ha301,on_d_ha302,on_d_ha303,on_d_ha304,on_d_ha305,on_d_ha306,on_d_ha307,on_d_ha308,on_d_ha309,on_d_ha310,on_d_ha311,on_d_ha312,on_d_ha313,on_d_ha314,on_d_ha315,on_d_ha316,on_d_ha317,on_d_ha318,on_d_ha319,on_d_ha320,on_d_ha321,on_d_ha322,on_d_ha323,on_d_ha324,on_d_ha325,on_d_ha326,on_d_ha327,on_d_ha328,on_d_ha329,on_d_ha330,on_d_ha331,on_d_ha332,on_d_ha333,on_d_ha334,on_d_ha335,on_d_ha336,on_d_ha337,on_d_ha338,on_d_ha339,on_d_ha340,on_d_ha341,on_d_ha342,on_d_ha343,on_d_ha344,on_d_ha345,on_d_ha346,on_d_ha347,on_d_ha348,on_d_ha349,on_d_ha350,on_d_ha351,on_d_ha352,on_d_ha353,on_d_ha354,on_d_ha355,on_d_ha356,on_d_ha357,on_d_ha358,on_d_ha359,on_d_ha360,on_d_ha361,on_d_ha362,on_d_ha363,on_d_ha364,on_d_ha365,on_d_ha366,onset_ha,peren_ha,sd_onset_d,data_year,gen_date,crp_season
Kenya,Iburasirazuba,Rwamagana,55.0,77.70519766224002,40021.34,78.73,41.9,42.87,43.9,44.83,46.27,47.88,51.18,52.2,56.46,56.79,61.55,63.07,64.4,74.5,98.81,88.0,366.77,480.02,464.66,436.13,405.29,251.95,191.57,170.26,160.98,169.27,164.76,194.32,196.39,158.36,123.4,108.19,103.54,101.65,104.34,121.42,140.35,149.23,160.31,87.33,77.8,75.62,76.07,76.28,98.6,95.63,157.7,187.4,271.03,256.0,536.32,238.75,87.64,118.63,175.05,62.03,37.69,39.37,33.84,33.08,33.38,33.15,35.23,36.81,35.38,34.41,37.66,33.12,59.27,35.13,117.3,56.32,41.71,69.82,37.65,38.47,31.53,26.21,24.77,24.45,24.86,30.74,48.74,131.95,364.69,425.88,515.73,284.85,124.06,63.71,65.06,98.32,34.86,183.4,680.17,126.51,15.56,14.5,13.95,13.54,14.02,15.1,15.11,16.64,17.21,18.12,19.32,15.16,14.04,14.56,14.41,15.32,15.83,16.37,23.41,21.99,16.3,17.4,18.72,19.82,19.96,20.12,22.53,21.7,23.64,22.62,25.6,22.8,22.02,22.32,22.37,22.56,22.4,23.38,27.44,26.28,19.49,18.13,17.73,17.57,17.19,18.44,20.6,25.2,39.65,122.87,316.35,187.8,58.1,26.81,60.53,49.81,18.37,100.46,215.71,59.31,9.66,9.16,8.99,10.03,10.79,11.38,12.48,13.1,14.18,15.3,21.46,18.6,21.17,19.02,16.49,14.79,13.58,11.42,10.71,11.39,12.89,13.18,15.14,20.39,27.33,52.84,31.58,20.96,17.46,45.49,26.31,15.13,17.14,19.82,22.51,30.64,22.76,21.88,22.53,34.54,30.41,32.47,34.52,29.3,26.25,62.03,93.82,59.33,22.93,25.1,13.7,8.88,9.66,17.07,29.35,83.14,20.74,13.78,6.65,14.66,9.72,6.07,7.02,8.75,9.38,14.66,10.31,10.17,7.15,12.56,9.29,4.67,4.36,4.78,4.8,9.18,4.33,3.81,2.0,6.55,3.61,1.32,1.03,0.94,1.21,335.32,41.79,4.82,0.27,0.96,0.42,0.08,0.01,0.0,0.03,0.38,0.23,0.44,0.01,0.03,0.03,0.0,0.02,0.01,0.02,0.04,0.0,0.0,0.02,0.04,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.01,0.01,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10600.9,6190.22,60.72134892388138,2017.0,2020-10-05,Long rains
Kenya,Iburengerazuba,Rutsiro,66.0,93.14232923323105,82587.09,139.51,76.13,78.86,82.54,83.43,81.29,79.28,70.71,65.19,54.99,53.3,52.02,54.01,68.86,52.63,57.45,63.0,135.84,160.59,163.77,195.6,703.53,121.11,58.59,50.59,46.21,46.32,45.7,45.78,64.2,204.34,323.89,261.74,72.45,40.16,31.38,26.66,24.69,25.3,29.62,53.36,28.87,25.11,28.72,33.6,39.08,51.49,112.37,85.26,49.11,40.7,55.59,83.35,36.98,49.25,412.04,87.1,26.45,27.62,31.2,23.64,22.8,22.18,25.17,31.76,51.02,78.99,385.73,214.54,50.99,31.68,57.68,26.5,14.4,26.83,177.34,66.8,14.25,19.72,12.65,11.26,12.55,12.41,13.75,16.49,43.32,50.06,68.11,48.63,21.37,12.9,13.04,13.51,12.21,29.12,47.74,25.24,22.78,12.79,11.3,12.05,12.86,14.13,14.04,14.65,14.44,28.11,22.23,12.95,11.01,10.88,11.14,10.75,16.07,10.75,17.4,29.63,10.81,10.42,10.36,10.46,11.06,12.47,25.95,14.4,18.5,16.27,17.04,12.83,11.52,10.67,10.82,11.0,10.9,11.39,20.22,17.03,11.32,11.98,11.88,11.94,12.92,14.12,14.69,16.79,17.1,22.68,65.75,43.0,39.27,20.93,34.86,24.46,17.47,37.62,138.3,25.86,16.09,15.15,15.78,16.61,16.75,17.61,21.59,23.13,25.18,28.63,35.8,35.76,30.06,28.79,25.96,29.57,38.02,43.84,13.08,13.62,12.89,14.76,14.74,17.26,19.56,30.18,26.25,18.1,14.52,36.48,20.24,15.2,14.84,16.47,22.06,28.08,23.21,16.69,15.68,23.99,20.47,16.88,17.22,19.35,22.73,28.74,25.42,21.96,22.52,31.64,24.47,21.51,21.86,26.11,28.42,30.8,27.92,29.25,30.75,35.09,34.84,32.31,34.13,42.13,41.79,84.55,153.28,77.7,33.49,45.7,33.02,28.72,32.99,51.73,75.01,203.55,95.25,49.4,12.83,80.77,24.4,4.53,4.73,7.13,13.77,99.88,20.64,17.61,4.13,9.0,4.59,1.95,1.83,2.36,2.2,6.55,2.99,3.02,2.64,3.62,2.91,2.06,1.94,2.28,5.14,28.27,4.74,2.14,1.21,0.98,2.07,0.76,0.47,0.41,0.81,1.06,0.53,0.68,1.41,1.91,2.25,0.52,0.13,0.03,0.05,0.24,0.05,0.02,0.03,0.05,0.06,0.01,0.01,0.04,0.14,0.22,0.01,0.0,0.01,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5803.2,16052.77,78.75144119399667,2017.0,2020-10-05,Long rains
Kenya,Amajyepfo,Gisagara,94.0,105.8681721080863,22277.78,79.5,39.75,41.07,41.05,43.09,42.52,43.88,44.11,44.26,45.77,45.46,48.27,47.53,48.73,50.63,90.22,58.25,228.33,570.72,394.6,583.28,76.23,61.7,62.0,60.59,64.08,67.59,131.2,217.21,214.21,225.57,93.26,75.46,67.89,67.87,78.87,108.48,327.95,198.35,270.91,77.73,72.61,74.64,77.43,75.66,82.75,100.53,120.6,114.74,121.97,76.56,80.11,83.13,83.53,85.9,100.17,107.33,108.08,121.85,93.37,90.72,90.71,91.83,95.99,97.85,103.95,110.29,132.9,152.91,122.73,107.03,90.58,86.17,92.63,101.74,110.29,113.94,116.2,88.03,83.83,81.96,86.61,105.74,138.32,186.54,235.48,327.34,775.58,496.11,243.8,314.64,744.48,377.79,111.89,1325.86,970.53,327.95,44.52,40.6,41.62,40.84,41.14,42.92,49.18,48.87,51.64,71.02,54.48,44.63,42.44,43.42,44.5,44.67,63.11,51.21,109.02,63.68,50.48,53.39,54.04,57.9,58.96,63.48,68.48,71.57,80.45,73.84,80.28,78.17,76.23,78.84,83.76,87.79,93.52,99.67,114.25,120.11,112.43,118.37,115.4,112.77,113.03,114.44,119.0,124.39,129.56,146.42,241.71,151.21,107.13,93.42,112.11,86.52,78.52,100.23,351.67,233.23,76.69,75.78,74.39,76.05,78.55,81.64,88.07,89.99,94.83,104.25,148.76,129.89,124.09,119.56,115.94,101.67,78.69,61.76,56.11,52.81,53.08,54.5,59.22,123.82,264.27,654.63,247.92,132.91,63.08,295.51,97.68,29.42,31.7,37.78,42.19,59.79,33.49,29.01,23.49,52.5,37.63,24.1,27.64,31.33,35.53,49.01,31.64,29.67,25.37,52.81,42.1,30.9,36.58,47.25,56.29,78.5,58.22,54.96,45.65,82.71,67.26,39.39,41.91,67.73,116.77,403.41,184.74,112.94,12.3,232.24,73.36,1.89,1.92,2.53,2.61,54.5,6.63,5.19,0.43,3.21,1.54,0.2,0.15,0.16,0.21,0.78,0.17,0.09,0.04,0.05,0.07,0.05,0.02,0.02,0.02,0.57,0.03,0.03,0.04,0.04,0.08,0.0,0.0,0.01,0.0,0.02,0.01,0.02,0.0,0.0,0.09,0.01,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20705.91,11968.66,60.530840021118095,2017.0,2020-10-05,Long rains
Kenya,Iburasirazuba,Nyagatare,55.0,68.76878815859092,102884.63,84.52,45.1,46.12,49.67,55.12,61.62,70.67,71.7,75.81,92.27,112.72,145.36,171.11,209.27,230.26,268.67,245.41,333.54,1060.75,666.4,602.83,374.18,296.35,293.61,286.77,299.06,309.21,302.72,296.36,275.56,252.44,222.51,219.89,212.96,208.68,179.36,154.84,147.55,131.43,129.24,108.6,102.06,123.26,163.22,220.38,326.51,492.14,1364.86,1439.7,1126.82,925.42,1461.33,1328.27,481.26,1935.75,11446.11,1275.55,40.46,49.98,36.01,33.69,33.14,32.8,37.3,35.72,36.69,38.29,52.54,37.02,29.74,26.57,27.65,25.89,26.22,31.36,42.65,45.19,39.3,29.99,29.4,28.87,30.32,33.34,41.71,58.24,157.93,196.43,258.88,139.94,67.05,42.71,44.99,108.24,45.68,159.92,267.51,71.12,31.53,28.28,27.57,29.91,30.97,35.54,34.67,36.33,36.82,48.85,51.19,32.42,28.61,29.34,29.54,31.05,46.57,30.54,55.89,127.74,28.94,26.55,27.4,27.51,29.43,29.64,32.26,34.26,45.38,101.53,40.37,29.71,26.65,26.17,25.81,27.13,25.98,30.8,59.15,39.93,26.62,25.74,27.53,27.99,29.43,29.78,30.43,36.41,43.59,33.65,44.48,32.74,27.57,27.83,29.19,28.64,30.9,32.65,52.42,45.82,33.65,34.82,37.78,43.03,49.53,44.61,53.63,55.7,53.64,59.83,71.43,71.04,84.01,82.04,72.31,68.28,61.99,53.14,50.96,50.26,52.14,52.55,56.49,77.34,93.32,291.46,227.1,114.88,180.74,822.39,79.73,33.52,33.05,41.56,41.45,62.39,30.75,26.25,22.68,43.4,46.61,24.08,25.68,32.7,37.77,53.64,26.28,22.35,18.15,46.81,32.4,17.03,20.43,25.7,40.2,66.99,40.57,24.6,10.14,60.45,25.06,6.53,9.0,62.92,17.14,32.04,13.36,10.57,6.83,13.47,9.07,3.68,3.77,4.73,5.5,10.2,7.4,13.18,4.79,17.42,8.18,3.72,3.03,3.14,4.2,209.23,576.41,21.1,1.22,3.2,2.57,0.61,0.4,0.57,0.97,3.24,0.64,1.63,0.26,0.64,0.37,0.14,0.16,0.13,0.11,0.23,0.16,0.32,0.07,0.21,0.29,0.12,0.09,0.31,0.1,0.24,0.1,0.26,0.31,0.11,0.08,0.01,0.0,0.0,0.02,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32661.63,27863.04,53.501995766956675,2017.0,2020-10-05,Long rains
Kenya,Iburengerazuba,Karongi,96.0,113.78490372076945,42366.48,103.46,54.96,49.39,44.86,42.18,41.68,38.98,38.25,38.9,38.46,40.87,44.04,47.19,54.46,62.95,127.59,94.7,376.89,412.56,328.86,359.07,726.18,80.58,56.88,54.65,54.78,80.3,124.65,148.88,169.21,292.3,135.12,73.25,50.88,50.62,56.71,82.58,99.39,102.57,100.8,103.66,56.99,62.61,71.34,70.76,84.84,101.01,156.58,112.43,107.17,70.13,73.79,71.65,76.93,77.67,331.8,186.04,90.2,99.12,102.34,86.1,88.95,97.4,106.55,116.34,121.16,129.97,209.41,538.82,211.49,170.11,155.96,142.37,82.64,116.06,415.37,448.46,95.36,83.65,62.75,64.11,64.18,66.13,76.16,92.61,103.68,137.92,343.33,157.8,78.73,61.09,92.33,57.25,38.32,83.47,447.71,193.82,54.25,33.35,34.47,35.89,38.34,39.85,47.86,50.96,56.23,70.52,85.59,44.48,37.23,35.46,40.34,36.29,39.57,42.89,85.46,97.68,39.88,39.63,41.78,45.62,47.68,53.44,60.07,65.83,77.71,73.06,93.65,68.43,63.55,63.04,67.06,66.66,70.01,84.58,126.74,127.09,74.21,70.97,72.15,67.12,69.03,73.14,80.28,91.62,94.08,115.65,334.74,174.43,93.57,78.74,127.77,79.34,57.95,77.1,407.73,225.0,43.96,43.93,45.08,47.58,51.35,59.34,69.57,65.57,65.51,82.64,128.46,92.44,90.96,86.8,88.29,85.2,75.49,59.36,52.15,52.57,53.24,54.95,63.05,80.3,115.14,189.63,91.36,72.67,61.0,174.72,113.28,56.99,62.45,74.3,86.88,121.23,73.44,64.98,55.39,124.97,98.89,56.74,61.42,70.1,101.89,162.93,127.91,62.72,47.35,149.18,86.0,42.26,46.13,54.93,63.71,97.84,65.41,64.53,37.87,86.38,70.99,40.76,47.14,60.03,67.91,96.92,83.35,69.68,46.03,87.7,81.19,54.97,64.37,81.59,102.97,360.87,226.36,172.96,36.6,229.36,69.17,12.86,11.98,15.89,21.73,318.82,162.89,59.46,13.07,65.87,13.49,1.05,1.06,0.7,0.8,5.33,1.2,1.01,0.59,0.72,0.66,0.3,0.32,0.37,0.49,45.37,2.83,1.45,0.54,0.79,4.03,1.19,0.69,0.16,0.38,0.29,0.01,0.07,0.07,0.02,0.65,0.04,0.21,0.05,0.02,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15377.3,23825.87,72.24035435863723,2017.0,2020-10-05,Long rains
Kenya,Amajyaruguru,Gakenke,95.0,101.48289606477631,14110.48,90.97,46.45,49.08,49.49,50.22,51.87,51.93,56.9,61.91,65.28,69.15,74.99,74.21,79.5,88.04,98.52,95.78,401.61,951.88,304.58,372.34,311.87,175.84,147.84,133.87,122.15,112.55,120.96,116.93,104.44,93.74,70.55,65.51,59.91,57.5,64.02,63.75,76.22,66.05,70.8,70.58,50.61,52.57,58.76,64.4,69.0,84.63,272.23,201.99,284.16,476.18,1491.35,944.61,221.83,939.15,403.89,70.43,31.44,42.0,25.99,23.12,22.97,23.38,24.42,26.22,27.35,28.3,40.24,37.14,23.94,23.4,24.48,25.42,26.1,32.02,35.18,39.66,52.38,27.64,24.39,25.28,24.42,25.76,28.6,78.65,161.5,183.83,196.3,112.93,63.86,43.86,39.52,57.31,34.68,83.69,332.34,107.07,33.4,27.87,26.85,26.8,25.75,28.32,33.01,33.75,36.5,44.26,34.06,29.81,31.93,30.69,30.42,32.85,48.08,35.95,53.91,49.11,39.71,38.85,40.24,41.58,44.99,50.09,52.56,55.91,64.63,63.3,64.61,67.36,70.55,76.38,84.2,98.48,123.83,170.17,202.64,206.1,172.97,147.37,135.96,126.02,118.55,116.78,113.32,114.95,132.9,177.76,310.04,262.02,147.96,103.31,104.9,80.82,51.96,723.63,1850.96,418.67,33.21,31.97,33.59,35.88,39.74,39.11,40.55,41.3,43.89,53.04,70.17,60.26,62.79,61.45,56.51,50.69,40.06,32.83,30.03,29.75,29.36,30.87,36.18,83.58,309.2,585.0,289.26,95.48,168.36,557.8,64.35,17.88,19.87,25.9,30.22,44.3,20.33,17.17,12.32,42.6,28.14,12.57,14.32,18.94,24.19,31.59,16.94,13.4,9.25,33.06,22.33,9.71,11.21,23.8,17.4,25.41,13.5,10.7,6.4,30.3,26.21,21.61,40.23,40.54,34.83,54.48,55.01,27.87,4.33,16.99,12.91,2.76,3.36,6.93,16.93,348.26,196.98,10.87,5.06,11.18,6.33,3.12,1.2,1.33,1.57,10.84,12.43,96.59,8.8,10.59,0.42,0.21,0.13,0.07,0.08,1.42,0.22,0.29,0.18,0.33,0.26,0.06,0.07,0.11,0.12,3.14,0.2,0.11,0.12,0.12,0.21,0.08,0.08,0.02,0.12,0.13,0.0,0.0,0.0,0.01,0.03,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18648.08,22545.95,64.83111574107997,2017.0,2020-10-05,Long rains
Kenya,Iburasirazuba,Kirehe,41.0,50.05439949142032,76809.84,206.26,110.56,113.62,114.61,118.19,124.15,126.87,133.5,135.08,135.63,145.37,153.48,164.41,173.01,212.72,208.55,188.07,266.67,270.94,368.72,465.72,999.59,483.99,241.71,366.96,258.75,230.78,261.87,255.16,269.11,317.27,367.78,295.36,313.3,369.2,369.29,422.06,571.96,400.26,345.94,384.51,358.87,289.0,277.43,361.83,190.59,164.66,436.26,168.88,155.97,176.71,187.58,187.48,197.46,294.32,201.26,166.21,255.61,150.67,150.98,158.66,154.05,160.71,164.47,205.76,197.97,264.21,438.43,392.1,261.73,244.13,174.3,106.74,97.19,147.41,78.98,77.49,119.06,78.7,82.36,84.71,91.49,102.93,111.59,168.12,119.02,117.64,199.16,107.18,85.55,83.62,79.07,66.66,62.16,85.06,107.4,65.74,55.21,33.56,31.23,30.57,28.45,26.55,34.69,62.93,27.48,19.59,41.77,14.39,14.06,14.24,14.6,17.45,27.78,68.93,29.5,22.34,51.15,19.51,15.16,18.71,16.49,14.74,16.83,22.62,17.42,18.16,27.71,19.17,16.7,17.9,15.86,13.54,13.84,18.57,16.72,16.86,15.91,12.64,11.89,12.85,12.2,13.15,15.01,18.4,21.07,23.96,57.44,25.99,12.82,10.32,16.91,10.29,6.98,10.33,70.47,37.83,8.7,6.58,6.29,6.59,7.51,6.6,7.21,7.88,9.19,10.31,11.14,7.91,7.58,8.12,8.32,7.44,6.98,7.12,6.73,6.93,9.04,7.25,8.47,8.38,11.21,17.19,7.86,7.15,5.65,13.05,11.92,6.54,7.28,7.11,9.4,12.83,6.31,6.2,4.58,10.91,9.7,5.28,5.69,6.52,8.59,11.69,5.33,4.67,3.25,8.76,8.34,3.5,5.05,5.47,6.64,9.85,3.92,2.86,1.46,7.33,5.66,1.67,1.81,2.51,2.76,5.84,2.05,1.33,0.51,3.35,2.68,0.41,0.7,0.18,0.21,2.86,0.63,0.7,0.17,0.15,0.12,0.15,0.14,0.12,0.18,0.37,0.27,0.2,0.12,0.12,0.08,0.2,0.39,0.02,0.06,0.02,0.09,0.06,0.01,0.04,0.01,0.09,0.1,0.0,0.04,0.03,0.08,0.01,0.07,0.08,0.11,0.19,0.32,0.08,0.04,0.01,0.39,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15196.95,8583.6,36.522890727123105,2017.0,2020-10-05,Long rains
